ran,error_threshold,sampled_rule_rows_mean,sampling_seconds_mean,train_seconds_mean,test_seconds_mean,total_seconds_mean,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std
15,0.2,2234.0,6.501155805587769,0.5084147453308105,0.5019147872924805,1.010329532623291,0.5717687607707974,0.006379794736240678,0.6382085927910801,0.007317054630590286,0.571714394494541,0.006380851592818394
15,0.3,2234.0,10.795288228988648,0.5197778224945069,0.42951164245605467,0.9492894649505615,0.5686354378818738,0.00636052970030076,0.6368256014251226,0.007099280067727183,0.5685800995751679,0.006361770366289583
20,0.2,2979.0,12.419573545455933,0.6876057147979736,0.4939373016357422,1.1815430164337157,0.5662854457151809,0.007409497103610183,0.6296377763100085,0.0109673708998348,0.566230622780706,0.007410281657427714
20,0.3,2979.0,25.185438251495363,0.718505859375,0.4678630352020264,1.1863688945770263,0.5653454488485038,0.0007230443840961543,0.632814985539525,0.004192869748423377,0.565289614666563,0.0007226792332653902
