ran,error_threshold,sampled_rule_rows_mean,sampling_seconds_mean,train_seconds_mean,test_seconds_mean,total_seconds_mean,accuracy_mean,accuracy_std,precision_mean,precision_std,recall_mean,recall_std
15,0.2,2234.0,25.80343852043152,0.5812559127807617,0.4396873950958252,1.0209433078765868,0.5896287012376625,0.013650917303849272,0.590427559218489,0.012822606380463536,0.5896255838593664,0.013654625199066319
15,0.3,2234.0,7.323421955108643,0.5775331020355224,0.4429586887359619,1.0204917907714843,0.7288422371925427,0.014087501247239105,0.731101462420216,0.01170003085277194,0.7288350537892836,0.014091267039533003
20,0.2,2979.0,25.28306303024292,0.7783188819885254,0.5038514137268066,1.282170295715332,0.6484098386338712,0.042308474760972714,0.6543812154796933,0.048009531663590004,0.648396895168036,0.04230445221964738
20,0.3,2979.0,6.702572154998779,0.7673328399658204,0.45853571891784667,1.225868558883667,0.728497571674761,0.014285856466519172,0.7303869683886438,0.011799953195930019,0.7284913945785806,0.01428993812216473
