0,1,2,3,4
-0.9734863378768356,-0.3340878271655668,1.3520648557422248,0.43224416803228916,2.830684405225094
-1.2797398645829117,-0.6293707400291211,0.054669073976874615,0.8404964405918902,2.003262253689129
-0.6736199274112729,0.09175376608227556,0.8912574379395163,1.9434292750429727,3.362074444778524
-0.10848063200431507,-1.7276342778971265,-0.8214944153464936,0.587140906918168,1.2057613678523824
-0.5202041249477587,0.013109160724833462,1.4017480043018222,3.124965900825364,6.926342281227119
-1.1439161208053148,-0.4504179740509311,0.21212933768425232,1.1505808551206629,2.4420821351009336
-0.9121730690786496,-0.3135556912727027,0.3458595158798166,1.2682129278772465,2.1980195836359173
-1.8611593609541501,-0.9677982957276567,-0.339562071324257,0.18668781020037195,1.1007746471775697
-3.727134846824518,-2.8481580993461835,-1.9146963783926731,-0.6491592532335995,0.31293104818689665
-0.3235086993483607,0.6741190547913057,1.6959152193256695,2.7151978830815047,3.7178633429174126
-1.271209418100582,-0.7569515211680208,-0.25247349303063243,0.25346708691536707,0.7857041033354666
-0.9964446625041506,-0.5038564435459676,-0.007266293244563637,0.5118229294061409,1.0018145585248948
-0.4339805649767165,0.3593853738376504,1.0050886471730198,1.5327655310679849,2.3035621869289225
-0.5021555188878652,0.17489883966631573,1.9870661097020281,1.371447629608973,0.738224717734627
-0.22846330478822996,0.8766980644225081,2.2559936275264403,3.9783466659156184,4.376771868726829
-0.6347343081466486,-0.008906501314261314,0.5276120405087984,1.072107230523807,1.5738201929219164
2.4308653429145085e-63,1.0,,,
